UserId	二级品类	会员创建日期	留存率分组	省	省市	销售日期	销售量
6812002171	童车床	2013/5/29 星期三 18:54:37	低留存率	HB	HBLF	2013/12/15 星期日	1
52712094293	童车床	2013/6/21 星期五 10:59:04	低留存率	HB	HBLF	2014/4/30 星期三	1
52712094293	童车床	2013/6/21 星期五 10:59:04	低留存率	HB	HBLF	2014/6/6 星期五	1
18911359340	童车床	2013/1/1 星期二 20:17:39	中留存率	HB	HBSJZ	2014/4/5 星期六	0
18911359340	童车床	2013/1/1 星期二 20:17:39	中留存率	HB	HBSJZ	2013/6/2 星期日	1
18911359340	童车床	2013/1/1 星期二 20:17:39	中留存率	HB	HBSJZ	2013/3/15 星期五	1
18911359340	童车床	2013/1/1 星期二 20:17:39	中留存率	HB	HBSJZ	2014/1/24 星期五	1
18911359340	童车床	2013/1/1 星期二 20:17:39	中留存率	HB	HBSJZ	2013/5/17 星期五	1
85312020869	童车床	2013/6/2 星期日 17:22:08	中留存率	HB	HBSJZ	2013/10/10 星期四	1
85312020869	童车床	2013/6/2 星期日 17:22:08	中留存率	HB	HBSJZ	2013/10/10 星期四	1
85312020869	童车床	2013/6/2 星期日 17:22:08	中留存率	HB	HBSJZ	2013/10/11 星期五	1
85312020869	童车床	2013/6/2 星期日 17:22:08	中留存率	HB	HBSJZ	2013/10/11 星期五	-1
46411428005	童车床	2013/1/29 星期二 13:39:33	中留存率	HB	HBSJZ	2013/6/19 星期三	1
96611663594	童车床	2013/4/8 星期一 16:49:47	中留存率	HB	HBSJZ	2014/4/18 星期五	1
93511885645	童车床	2013/5/5 星期日 19:06:20	中留存率	HB	HBSJZ	2013/5/18 星期六	1
49211496928	童车床	2013/2/20 星期三 19:56:13	中留存率	HB	HBSJZ	2013/2/20 星期三	1
57811364678	童车床	2013/1/4 星期五 19:20:45	高留存率	HB	HBWH	2013/1/10 星期四	-1
57811364678	童车床	2013/1/4 星期五 19:20:45	高留存率	HB	HBWH	2013/1/10 星期四	1
57811364678	童车床	2013/1/4 星期五 19:20:45	高留存率	HB	HBWH	2013/1/10 星期四	1
95012009420	童车床	2013/5/31 星期五 15:14:57	高留存率	HB	HBWH	2013/5/31 星期五	1
72011833257	童车床	2013/4/26 星期五 15:16:46	高留存率	HB	HBWH	2013/10/25 星期五	1
7211833638	童车床	2013/4/26 星期五 16:27:59	高留存率	HB	HBWH	2014/1/29 星期三	1
15412063430	童车床	2013/6/14 星期五 8:37:05	高留存率	HB	HBWH	2014/7/11 星期五	1
25011892627	童车床	2013/5/7 星期二 16:46:51	高留存率	HB	HBWH	2013/5/19 星期日	1
33311895237	童车床	2013/5/8 星期三 14:40:35	高留存率	HB	HBWH	2013/8/3 星期六	1
39411552901	童车床	2013/3/7 星期四 20:45:11	高留存率	HB	HBWH	2013/3/7 星期四	1
39411552901	童车床	2013/3/7 星期四 20:45:11	高留存率	HB	HBWH	2013/3/7 星期四	1
39411552901	童车床	2013/3/7 星期四 20:45:11	高留存率	HB	HBWH	2013/10/24 星期四	1
39411552901	童车床	2013/3/7 星期四 20:45:11	高留存率	HB	HBWH	2014/2/28 星期五	1
39411552901	童车床	2013/3/7 星期四 20:45:11	高留存率	HB	HBWH	2014/2/28 星期五	-1
37511835995	童车床	2013/4/27 星期六 12:00:07	中留存率	LN	LNSY	2013/4/27 星期六	1
86111374952	童车床	2013/1/10 星期四 18:10:50	中留存率	LN	LNSY	2014/4/16 星期三	1
86111374952	童车床	2013/1/10 星期四 18:10:50	中留存率	LN	LNSY	2014/4/16 星期三	1
86111374952	童车床	2013/1/10 星期四 18:10:50	中留存率	LN	LNSY	2014/4/23 星期三	-1
89411487880	童车床	2013/2/17 星期日 20:09:00	中留存率	SC	SCCD	2013/2/17 星期日	1
68411490469	童车床	2013/2/18 星期一 19:52:25	中留存率	SC	SCCD	2013/3/3 星期日	1
88712098232	童车床	2013/6/22 星期六 11:48:48	中留存率	SC	SCCD	2013/6/22 星期六	1
88712098232	童车床	2013/6/22 星期六 11:48:48	中留存率	SC	SCCD	2013/6/22 星期六	0
22112099159	童车床	2013/6/22 星期六 14:58:12	中留存率	SC	SCCD	2013/7/11 星期四	1
52311910690	童车床	2013/5/12 星期日 17:40:45	中留存率	SC	SCCD	2014/5/26 星期一	1
72411970752	童车床	2013/5/24 星期五 20:15:42	中留存率	SC	SCCD	2013/11/3 星期日	1
24511502994	童车床	2013/2/22 星期五 15:02:45	中留存率	SC	SCCD	2013/2/26 星期二	1
24511502994	童车床	2013/2/22 星期五 15:02:45	中留存率	SC	SCCD	2014/5/11 星期日	1
39011563259	童车床	2013/3/10 星期日 16:24:49	中留存率	SC	SCCD	2013/4/5 星期五	1
39011563259	童车床	2013/3/10 星期日 16:24:49	中留存率	SC	SCCD	2013/4/5 星期五	0
50211588306	童车床	2013/3/17 星期日 14:14:30	中留存率	SC	SCCD	2013/3/17 星期日	1
58811390099	童车床	2013/1/18 星期五 17:09:23	中留存率	SD	SDQD	2013/9/19 星期四	1
93111620462	童车床	2013/3/27 星期三 9:59:19	中留存率	SD	SDQD	2013/9/19 星期四	1
67111623456	童车床	2013/3/28 星期四 11:15:45	中留存率	SD	SDQD	2014/6/6 星期五	1
94211411319	童车床	2013/1/25 星期五 12:27:57	中留存率	SD	SDQD	2013/10/17 星期四	1
88711472762	童车床	2013/2/12 星期二 19:00:15	中留存率	SD	SDQD	2014/5/19 星期一	1
69212097218	童车床	2013/6/22 星期六 8:41:58	中留存率	SD	SDQD	2014/4/9 星期三	1
70111528860	童车床	2013/3/2 星期六 16:41:21	中留存率	SD	SDQD	2013/3/2 星期六	1
58411562300	童车床	2013/3/10 星期日 14:10:45	中留存率	SD	SDQD	2013/5/15 星期三	1
20111608274	童车床	2013/3/23 星期六 12:52:13	中留存率	SD	SDQD	2013/5/10 星期五	1
35411830206	童车床	2013/4/25 星期四 16:17:14	SDWF	SD	SDWF	2013/5/11 星期六	0
35411830206	童车床	2013/4/25 星期四 16:17:14	SDWF	SD	SDWF	2013/5/11 星期六	0
16711529242	童车床	2013/3/2 星期六 17:31:05	SDWF	SD	SDWF	2014/7/13 星期日	1
91611985097	童车床	2013/5/28 星期二 15:45:05	高留存率	SH	SH	2014/7/2 星期三	1
61511393953	童车床	2013/1/20 星期日 14:39:40	高留存率	SH	SH	2013/2/25 星期一	1
93011633208	童车床	2013/3/30 星期六 20:42:13	高留存率	SH	SH	2013/12/20 星期五	1
93011633208	童车床	2013/3/30 星期六 20:42:13	高留存率	SH	SH	2014/2/22 星期六	1
93011633208	童车床	2013/3/30 星期六 20:42:13	高留存率	SH	SH	2014/2/22 星期六	1
93011633208	童车床	2013/3/30 星期六 20:42:13	高留存率	SH	SH	2014/2/22 星期六	-1
93011633208	童车床	2013/3/30 星期六 20:42:13	高留存率	SH	SH	2014/2/22 星期六	1
73711440663	童车床	2013/2/2 星期六 10:41:47	高留存率	SH	SH	2013/9/22 星期日	1
33511467865	童车床	2013/2/10 星期日 11:57:43	高留存率	SH	SH	2013/7/28 星期日	1
39611482967	童车床	2013/2/16 星期六 15:05:53	高留存率	SH	SH	2013/6/26 星期三	1
93011486042	童车床	2013/2/17 星期日 14:33:37	高留存率	SH	SH	2013/8/18 星期日	1
93011486042	童车床	2013/2/17 星期日 14:33:37	高留存率	SH	SH	2013/7/25 星期四	1
93011486042	童车床	2013/2/17 星期日 14:33:37	高留存率	SH	SH	2013/10/26 星期六	1
8811487908	童车床	2013/2/17 星期日 20:19:38	高留存率	SH	SH	2013/10/9 星期三	1
10911773373	童车床	2013/4/11 星期四 14:46:12	高留存率	SH	SH	2013/5/18 星期六	1
63611803159	童车床	2013/4/18 星期四 10:38:03	高留存率	SH	SH	2013/12/8 星期日	1
38411805249	童车床	2013/4/18 星期四 18:23:39	高留存率	SH	SH	2013/7/17 星期三	1
24211830389	童车床	2013/4/25 星期四 16:50:54	高留存率	SH	SH	2013/6/1 星期六	1
61611954547	童车床	2013/5/21 星期二 21:01:11	高留存率	SH	SH	2013/7/21 星期日	0
78211509606	童车床	2013/2/24 星期日 12:17:22	高留存率	SH	SH	2013/9/1 星期日	1
25911439795	童车床	2013/2/1 星期五 19:03:37	高留存率	SX	SXXA	2013/2/1 星期五	1
16211833406	童车床	2013/4/26 星期五 15:47:13	高留存率	SX	SXXA	2013/4/27 星期六	0
16211833406	童车床	2013/4/26 星期五 15:47:13	高留存率	SX	SXXA	2013/4/27 星期六	0
16211833406	童车床	2013/4/26 星期五 15:47:13	高留存率	SX	SXXA	2013/4/26 星期五	1
81812134698	童车床	2013/6/28 星期五 20:51:52	高留存率	SX	SXXA	2013/9/8 星期日	1
82411513230	童车床	2013/2/25 星期一 13:06:43	高留存率	SX	SXXA	2013/5/7 星期二	1
59511526319	童车床	2013/3/2 星期六 10:53:56	高留存率	SX	SXXA	2014/6/8 星期日	1
38011526823	童车床	2013/3/2 星期六 11:54:27	高留存率	SX	SXXA	2014/4/29 星期二	1
57811536987	童车床	2013/3/4 星期一 20:11:01	高留存率	SX	SXXA	2014/5/18 星期日	1
77611544115	童车床	2013/3/5 星期二 16:10:05	高留存率	SX	SXXA	2014/6/30 星期一	1
11711585688	童车床	2013/3/16 星期六 17:26:03	高留存率	SX	SXXA	2013/12/20 星期五	1
18711363067	童车床	2013/1/3 星期四 18:10:36	高留存率	TJ	TJ	2014/6/3 星期二	1
18711363067	童车床	2013/1/3 星期四 18:10:36	高留存率	TJ	TJ	2013/1/3 星期四	1
99411981022	童车床	2013/5/27 星期一 13:40:23	高留存率	TJ	TJ	2013/6/2 星期日	1
3911981452	童车床	2013/5/27 星期一 15:28:27	高留存率	TJ	TJ	2013/9/25 星期三	1
3911981452	童车床	2013/5/27 星期一 15:28:27	高留存率	TJ	TJ	2013/9/25 星期三	1
63011626581	童车床	2013/3/29 星期五 11:56:49	高留存率	TJ	TJ	2013/3/29 星期五	1
19511425601	童车床	2013/1/28 星期一 18:51:54	高留存率	TJ	TJ	2013/8/25 星期日	1
19511425601	童车床	2013/1/28 星期一 18:51:54	高留存率	TJ	TJ	2013/8/25 星期日	0
58812040548	童车床	2013/6/8 星期六 14:44:51	高留存率	TJ	TJ	2013/12/6 星期五	1
58812040548	童车床	2013/6/8 星期六 14:44:51	高留存率	TJ	TJ	2013/6/8 星期六	1
58812040548	童车床	2013/6/8 星期六 14:44:51	高留存率	TJ	TJ	2014/4/5 星期六	1
212047064	童车床	2013/6/10 星期一 12:57:21	高留存率	TJ	TJ	2013/10/21 星期一	1
78411463047	童车床	2013/2/8 星期五 11:36:45	高留存率	TJ	TJ	2013/6/18 星期二	1
93511477149	童车床	2013/2/14 星期四 15:56:24	高留存率	TJ	TJ	2013/8/8 星期四	0
93511477149	童车床	2013/2/14 星期四 15:56:24	高留存率	TJ	TJ	2013/8/8 星期四	1
93511477149	童车床	2013/2/14 星期四 15:56:24	高留存率	TJ	TJ	2013/8/8 星期四	1
75611478100	童车床	2013/2/15 星期五 9:01:16	高留存率	TJ	TJ	2013/3/13 星期三	1
51811656131	童车床	2013/4/6 星期六 14:27:22	高留存率	TJ	TJ	2013/4/14 星期日	1
63011657070	童车床	2013/4/6 星期六 16:32:43	高留存率	TJ	TJ	2014/7/12 星期六	1
63011657070	童车床	2013/4/6 星期六 16:32:43	高留存率	TJ	TJ	2014/1/5 星期日	1
12811809273	童车床	2013/4/20 星期六 10:13:09	高留存率	TJ	TJ	2014/3/15 星期六	1
96211852897	童车床	2013/4/28 星期日 10:48:14	高留存率	TJ	TJ	2013/4/28 星期日	1
11111876369	童车床	2013/5/3 星期五 14:50:37	高留存率	TJ	TJ	2013/5/3 星期五	1
55611888164	童车床	2013/5/6 星期一 17:31:24	高留存率	TJ	TJ	2013/5/6 星期一	1
611904687	童车床	2013/5/11 星期六 13:27:03	高留存率	TJ	TJ	2014/5/27 星期二	1
15611956147	童车床	2013/5/22 星期三 13:45:02	高留存率	TJ	TJ	2014/7/23 星期三	1
15711976884	童车床	2013/5/26 星期日 12:51:23	高留存率	TJ	TJ	2014/4/7 星期一	1
75511511933	童车床	2013/2/24 星期日 18:19:59	高留存率	TJ	TJ	2013/2/27 星期三	1
75511511933	童车床	2013/2/24 星期日 18:19:59	高留存率	TJ	TJ	2013/3/2 星期六	1
24011532254	童车床	2013/3/3 星期日 15:00:56	高留存率	TJ	TJ	2013/10/1 星期二	1
58011546325	童车床	2013/3/6 星期三 11:03:05	高留存率	TJ	TJ	2013/3/6 星期三	1
16611564749	童车床	2013/3/11 星期一 9:58:55	高留存率	TJ	TJ	2013/4/6 星期六	1
81111575338	童车床	2013/3/13 星期三 15:14:05	高留存率	TJ	TJ	2014/3/26 星期三	1
67011596408	童车床	2013/3/20 星期三 10:15:25	高留存率	TJ	TJ	2013/3/21 星期四	0
67011596408	童车床	2013/3/20 星期三 10:15:25	高留存率	TJ	TJ	2013/3/20 星期三	1
72011609978	童车床	2013/3/23 星期六 17:07:21	高留存率	TJ	TJ	2013/6/6 星期四	1
64411612792	童车床	2013/3/24 星期日 15:06:34	高留存率	TJ	TJ	2013/4/25 星期四	1
73411616867	童车床	2013/3/25 星期一 16:47:02	高留存率	TJ	TJ	2013/6/21 星期五	1
46311380314	童车床	2013/1/13 星期日 12:20:25	高留存率	TJ	TJ	2013/7/3 星期三	1
83411427685	童车床	2013/1/29 星期二 18:43:19	WEB	WEB	WEB	2013/1/29 星期二	1
10911773373	童车床	2013/4/11 星期四 14:46:12	WEB	WEB	WEB	2013/5/17 星期五	0
77612000966	防尿用品	2013/5/29 星期三 15:55:04	WEB	WEB	WEB	2013/5/29 星期三	1
10411404401	防尿用品	2013/1/24 星期四 21:06:12	WEB	WEB	WEB	2013/3/3 星期日	1
10411404401	防尿用品	2013/1/24 星期四 21:06:12	WEB	WEB	WEB	2013/7/28 星期日	4
10411404401	防尿用品	2013/1/24 星期四 21:06:12	WEB	WEB	WEB	2013/3/15 星期五	2
10411404401	防尿用品	2013/1/24 星期四 21:06:12	WEB	WEB	WEB	2013/1/24 星期四	1
10411404401	防尿用品	2013/1/24 星期四 21:06:12	WEB	WEB	WEB	2013/1/24 星期四	1
10411404401	防尿用品	2013/1/24 星期四 21:06:12	WEB	WEB	WEB	2013/6/29 星期六	1
10411404401	防尿用品	2013/1/24 星期四 21:06:12	WEB	WEB	WEB	2013/5/18 星期六	6
39511429377	防尿用品	2013/1/29 星期二 18:37:28	WEB	WEB	WEB	2013/2/18 星期一	1
39511429377	防尿用品	2013/1/29 星期二 18:37:28	WEB	WEB	WEB	2013/6/29 星期六	2
39511429377	防尿用品	2013/1/29 星期二 18:37:28	WEB	WEB	WEB	2013/1/29 星期二	6
39511429377	防尿用品	2013/1/29 星期二 18:37:28	WEB	WEB	WEB	2013/6/14 星期五	2
39511429377	防尿用品	2013/1/29 星期二 18:37:28	WEB	WEB	WEB	2013/2/18 星期一	3
4311434304	防尿用品	2013/1/31 星期四 14:46:11	WEB	WEB	WEB	2013/9/12 星期四	1
75511438785	防尿用品	2013/2/1 星期五 16:40:49	WEB	WEB	WEB	2013/6/13 星期四	2
75511438785	防尿用品	2013/2/1 星期五 16:40:49	WEB	WEB	WEB	2013/6/13 星期四	3
75511438785	防尿用品	2013/2/1 星期五 16:40:49	WEB	WEB	WEB	2013/3/26 星期二	2
75511438785	防尿用品	2013/2/1 星期五 16:40:49	WEB	WEB	WEB	2013/3/26 星期二	1
75511438785	防尿用品	2013/2/1 星期五 16:40:49	WEB	WEB	WEB	2013/3/26 星期二	2
75511438785	防尿用品	2013/2/1 星期五 16:40:49	WEB	WEB	WEB	2013/11/11 星期一	1
75511438785	防尿用品	2013/2/1 星期五 16:40:49	WEB	WEB	WEB	2013/11/11 星期一	2
75511438785	防尿用品	2013/2/1 星期五 16:40:49	WEB	WEB	WEB	2013/2/1 星期五	1
75511438785	防尿用品	2013/2/1 星期五 16:40:49	WEB	WEB	WEB	2013/2/17 星期日	2
75511438785	防尿用品	2013/2/1 星期五 16:40:49	WEB	WEB	WEB	2013/2/17 星期日	1
45911449179	防尿用品	2013/2/4 星期一 14:52:51	WEB	WEB	WEB	2013/3/13 星期三	-1
45911449179	防尿用品	2013/2/4 星期一 14:52:51	WEB	WEB	WEB	2013/3/12 星期二	1
45911449179	防尿用品	2013/2/4 星期一 14:52:51	WEB	WEB	WEB	2013/3/2 星期六	1
45911449179	防尿用品	2013/2/4 星期一 14:52:51	WEB	WEB	WEB	2013/2/4 星期一	1
45911449179	防尿用品	2013/2/4 星期一 14:52:51	WEB	WEB	WEB	2013/2/4 星期一	1
45911449179	防尿用品	2013/2/4 星期一 14:52:51	WEB	WEB	WEB	2013/3/12 星期二	1
14511485002	防尿用品	2013/2/17 星期日 11:02:50	WEB	WEB	WEB	2013/7/16 星期二	4
6311872176	防尿用品	2013/5/2 星期四 15:53:01	WEB	WEB	WEB	2013/7/30 星期二	1
25411358810	奶粉	2013/1/1 星期二 16:42:44	高留存率	BJ	BJ	2013/1/1 星期二	1
72611362821	奶粉	2013/1/3 星期四 16:42:26	高留存率	BJ	BJ	2013/1/3 星期四	1
54411367435	奶粉	2013/1/6 星期日 14:35:33	高留存率	BJ	BJ	2014/1/14 星期二	6
54411367435	奶粉	2013/1/6 星期日 14:35:33	高留存率	BJ	BJ	2013/8/5 星期一	1
54411367435	奶粉	2013/1/6 星期日 14:35:33	高留存率	BJ	BJ	2013/4/15 星期一	2
54411367435	奶粉	2013/1/6 星期日 14:35:33	高留存率	BJ	BJ	2013/4/15 星期一	2
54411367435	奶粉	2013/1/6 星期日 14:35:33	高留存率	BJ	BJ	2013/10/7 星期一	2
54411367435	奶粉	2013/1/6 星期日 14:35:33	高留存率	BJ	BJ	2013/10/2 星期三	0
54411367435	奶粉	2013/1/6 星期日 14:35:33	高留存率	BJ	BJ	2013/10/2 星期三	1
54411367435	奶粉	2013/1/6 星期日 14:35:33	高留存率	BJ	BJ	2014/4/29 星期二	1
54411367435	奶粉	2013/1/6 星期日 14:35:33	高留存率	BJ	BJ	2014/4/29 星期二	0
54411367435	奶粉	2013/1/6 星期日 14:35:33	高留存率	BJ	BJ	2013/3/31 星期日	0
54411367435	奶粉	2013/1/6 星期日 14:35:33	高留存率	BJ	BJ	2013/3/31 星期日	1
54411367435	奶粉	2013/1/6 星期日 14:35:33	高留存率	BJ	BJ	2013/11/6 星期三	1
54411367435	奶粉	2013/1/6 星期日 14:35:33	高留存率	BJ	BJ	2013/7/13 星期六	1
83511368595	奶粉	2013/1/7 星期一 11:09:57	高留存率	BJ	BJ	2013/8/19 星期一	1
83511368595	奶粉	2013/1/7 星期一 11:09:57	高留存率	BJ	BJ	2014/3/9 星期日	2
83511368595	奶粉	2013/1/7 星期一 11:09:57	高留存率	BJ	BJ	2013/8/31 星期六	2
71911369005	奶粉	2013/1/7 星期一 14:17:12	高留存率	BJ	BJ	2013/1/7 星期一	3
71911369005	奶粉	2013/1/7 星期一 14:17:12	高留存率	BJ	BJ	2013/2/6 星期三	3
71911369005	奶粉	2013/1/7 星期一 14:17:12	高留存率	BJ	BJ	2013/3/13 星期三	3
71911369005	奶粉	2013/1/7 星期一 14:17:12	高留存率	BJ	BJ	2013/3/29 星期五	6
61811979459	奶粉	2013/5/26 星期日 20:13:45	高留存率	BJ	BJ	2013/5/26 星期日	7
63911387365	奶粉	2013/1/17 星期四 12:05:33	高留存率	BJ	BJ	2014/3/9 星期日	3
63911387365	奶粉	2013/1/17 星期四 12:05:33	高留存率	BJ	BJ	2014/3/8 星期六	2
63911387365	奶粉	2013/1/17 星期四 12:05:33	高留存率	BJ	BJ	2014/7/19 星期六	6
63911387365	奶粉	2013/1/17 星期四 12:05:33	高留存率	BJ	BJ	2014/7/19 星期六	12
63911387365	奶粉	2013/1/17 星期四 12:05:33	高留存率	BJ	BJ	2014/3/31 星期一	1
63911387365	奶粉	2013/1/17 星期四 12:05:33	高留存率	BJ	BJ	2014/4/4 星期五	4
63911387365	奶粉	2013/1/17 星期四 12:05:33	高留存率	BJ	BJ	2014/4/18 星期五	4
63911387365	奶粉	2013/1/17 星期四 12:05:33	高留存率	BJ	BJ	2014/4/26 星期六	6
111389304	奶粉	2013/1/18 星期五 12:44:22	高留存率	BJ	BJ	2014/4/26 星期六	1
111389304	奶粉	2013/1/18 星期五 12:44:22	高留存率	BJ	BJ	2014/3/2 星期日	1
111389304	奶粉	2013/1/18 星期五 12:44:22	高留存率	BJ	BJ	2014/3/2 星期日	6
111389304	奶粉	2013/1/18 星期五 12:44:22	高留存率	BJ	BJ	2013/1/19 星期六	1
111389304	奶粉	2013/1/18 星期五 12:44:22	高留存率	BJ	BJ	2013/1/19 星期六	3
29212001030	奶粉	2013/5/29 星期三 15:31:26	高留存率	BJ	BJ	2013/6/13 星期四	1
29212001030	奶粉	2013/5/29 星期三 15:31:26	高留存率	BJ	BJ	2014/1/15 星期三	1
36911391250	奶粉	2013/1/19 星期六 12:11:32	高留存率	BJ	BJ	2013/3/6 星期三	-1
36911391250	奶粉	2013/1/19 星期六 12:11:32	高留存率	BJ	BJ	2013/3/22 星期五	3
36911391250	奶粉	2013/1/19 星期六 12:11:32	高留存率	BJ	BJ	2013/3/8 星期五	2
36911391250	奶粉	2013/1/19 星期六 12:11:32	高留存率	BJ	BJ	2013/3/6 星期三	1
36911391250	奶粉	2013/1/19 星期六 12:11:32	高留存率	BJ	BJ	2013/3/8 星期五	0
36911391250	奶粉	2013/1/19 星期六 12:11:32	高留存率	BJ	BJ	2013/3/6 星期三	1
36911391250	奶粉	2013/1/19 星期六 12:11:32	高留存率	BJ	BJ	2013/3/22 星期五	0
36911391250	奶粉	2013/1/19 星期六 12:11:32	高留存率	BJ	BJ	2013/2/14 星期四	2
36911391250	奶粉	2013/1/19 星期六 12:11:32	高留存率	BJ	BJ	2013/2/20 星期三	4
36911391250	奶粉	2013/1/19 星期六 12:11:32	高留存率	BJ	BJ	2013/2/2 星期六	6
36911391250	奶粉	2013/1/19 星期六 12:11:32	高留存率	BJ	BJ	2013/1/19 星期六	2
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/4/29 星期一	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/4/17 星期三	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/4/29 星期一	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/12/8 星期日	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/12/8 星期日	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/12/8 星期日	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/11/11 星期一	2
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/11/17 星期日	2
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/11/27 星期三	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/7/9 星期二	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/7/3 星期三	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/7/13 星期六	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/12/30 星期一	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/6/5 星期三	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/6/5 星期三	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/6/3 星期一	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/5/21 星期二	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/6/5 星期三	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/6/24 星期一	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/6/5 星期三	2
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/6/29 星期六	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/6/30 星期日	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/6/5 星期三	3
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/6/21 星期五	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2014/2/26 星期三	2
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2014/2/16 星期日	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/9/22 星期日	3
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/9/22 星期日	3
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/9/22 星期日	3
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/9/9 星期一	2
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/5/5 星期日	1
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2014/1/1 星期三	3
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/8/10 星期六	2
4611394058	奶粉	2013/1/20 星期日 15:03:49	高留存率	BJ	BJ	2013/4/20 星期六	1
95411394097	奶粉	2013/1/20 星期日 15:10:41	高留存率	BJ	BJ	2013/10/18 星期五	0
95411394097	奶粉	2013/1/20 星期日 15:10:41	高留存率	BJ	BJ	2013/10/18 星期五	2
95411394097	奶粉	2013/1/20 星期日 15:10:41	高留存率	BJ	BJ	2013/1/20 星期日	2
95411394097	奶粉	2013/1/20 星期日 15:10:41	高留存率	BJ	BJ	2013/3/27 星期三	2
13011395075	奶粉	2013/1/20 星期日 20:39:53	高留存率	BJ	BJ	2013/1/20 星期日	12
72711399152	奶粉	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/10/11 星期五	1
72711399152	奶粉	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/10/15 星期二	-1
72711399152	奶粉	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/3/19 星期二	1
72711399152	奶粉	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/3/24 星期日	7
72711399152	奶粉	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/3/19 星期二	1
72711399152	奶粉	2013/1/21 星期一 15:37:07	高留存率	BJ	BJ	2013/7/18 星期四	6
72311402741	奶粉	2013/1/23 星期三 13:01:54	高留存率	BJ	BJ	2013/10/17 星期四	1
72311402741	奶粉	2013/1/23 星期三 13:01:54	高留存率	BJ	BJ	2013/10/2 星期三	1
57411403313	奶粉	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2013/11/26 星期二	2
57411403313	奶粉	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/4/16 星期三	1
57411403313	奶粉	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/5/4 星期日	1
57411403313	奶粉	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2013/12/21 星期六	1
57411403313	奶粉	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/1/25 星期六	2
57411403313	奶粉	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/6/13 星期五	1
57411403313	奶粉	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/6/9 星期一	2
57411403313	奶粉	2013/1/23 星期三 15:54:10	高留存率	BJ	BJ	2014/6/25 星期三	1
